Price,Close,High,Low,Open,Volume,SMA,RSI
,0.4262255646718151,0.4277831837651069,0.4266024477130572,0.4223163282060251,0.2087445426666879,,
,0.4262255646718151,0.4277831837651069,0.4266024477130572,0.4223163282060251,0.2087445426666879,,
,0.0452841503462926,0.0395212096613372,0.041534472710681,0.0388858627863163,0.1712887422150134,,
,0.0452354691020116,0.0431666729301951,0.0459972783873502,0.0427228266762182,0.2117881773235362,,
,0.0465323300896431,0.041416851250242,0.0461956477103104,0.0427390362820469,0.1393829151569033,,
,0.0497257881715564,0.0444952952888804,0.0477989841581996,0.0441961668331648,0.1519089140922854,,
,0.0486720705476395,0.0448841037817794,0.049253465760034,0.0456694054174078,0.1203005462874964,,
,0.0486396601944006,0.043992990183501,0.0483939919453796,0.0459932171578406,0.1306881096285567,,
,0.0485747869163846,0.0427616068888732,0.0477162774132214,0.0437427940927153,0.1549744821359618,,
,0.0501796119742087,0.0446896756958662,0.0501791039023323,0.0460579404545397,0.1008777859014024,,
,0.0531136295155961,0.0477194456396251,0.0520964010855058,0.0486320898815984,0.1698801550979123,,
,0.0516547430475389,0.0510085426655936,0.0529063671695261,0.0514168007438626,0.2122788317620039,,
,0.0563719871612944,0.0507817406795285,0.0511378033635026,0.0485835845687092,0.2615579147288585,,
,0.056631322558744,0.0521589339486041,0.0563940109282485,0.0537967460836514,0.2289150838163,,3.522520003585285
,0.0553345141426506,0.0513164070627903,0.0550055777411702,0.0525663163176808,0.2415054811467309,,3.5110685004990074
,0.0529678223546744,0.0484000189946529,0.0536667599767975,0.0504454630714996,0.1871603911026972,,3.4903601668513176
,0.0530325904896142,0.051089542169602,0.0540303371448296,0.050445400704009,0.2442040805583034,,68.99818639525748
,0.0484613112513947,0.0476222775950148,0.048046836581645,0.0503644699845614,0.4324518334504174,,56.47364900649663
,0.0434199636052498,0.0438148006050674,0.0436336598147381,0.0459284799310467,0.3345652507793611,,44.57012723892538
,0.0440683020988739,0.0390350633921659,0.0428567271767471,0.0418647397527195,0.3101756364005283,0.08751755914556991,39.167939960905244
,0.0383136901095509,0.0360538878867896,0.0379146039809878,0.0388858309461607,0.4277016851680018,0.0681219654174567,33.1928715952246
,0.0367087599086506,0.0315333370967959,0.0339971088659875,0.0313897692960614,0.3807603661610966,0.048646125179298484,31.58127108107145
,0.0374545134623748,0.0332670859654652,0.0369724314027506,0.0335593103932932,0.2420554229965135,0.048254643335102584,33.18617448736171
,0.0380218917873242,0.0335587217948021,0.0374021835982751,0.0340450208943738,0.392848864888845,0.04789396446936822,31.022179039097054
,0.0262207380576062,0.030609890969982,0.0263938427569586,0.0321507706585591,0.7952161703347771,0.046878384867766375,17.122420897231834
,0.0197203725145589,0.0258787965543942,0.0196169032646794,0.0209796726437594,0.6535877444743239,0.0453781140849165,15.243397947261442
,0.0303219751736694,0.0256196051667448,0.0163111470249608,0.0140665970774305,0.6076430672955562,0.044460609316217994,24.86702255810711
,0.0246645416725251,0.0251011048756338,0.0246913623004705,0.0274394905722419,0.4375985940705943,0.04326185339012422,22.06797899985169
,0.0175482479890926,0.0212126123266224,0.0180136670406445,0.0229063406875755,0.466035085370039,0.041710526443759624,20.03085480313389
,0.0206244452552728,0.0172166385151232,0.0111086935429748,0.0187299268281088,0.6324701818820226,0.04023276810781282,24.63322395954036
,0.0308785763333081,0.026977620818777,0.0231742454072733,0.0210544939064994,0.531752114222309,0.03912101544869843,35.01909021102327
,0.0335317041466247,0.028376786201109,0.0300452477431543,0.0266628862564966,0.2427740273095193,0.03821486350365271,39.63548002235049
,0.038463387564292,0.03291557061767,0.0320865515895677,0.0284347095358167,0.3255280093408338,0.0373194335238026,46.55376916933349
,0.0476107300506981,0.0419444793183696,0.0422435220660603,0.0394074662380922,0.4328821782808235,0.0368684038984003,52.20267355660699
,0.0466992972946502,0.0447589902197409,0.0468408057627116,0.0435853322876189,0.3207359509917991,0.036436643056000285,55.5483243735858
,0.0457552176134419,0.0438478725020809,0.0462598514209232,0.0430813325276885,0.2568936309731747,0.03607601281893866,56.03838085673358
,0.0444856675398536,0.0436201263386764,0.045579401985682,0.0443493063432562,0.2930906399743837,0.03564866667145063,54.66060513346261
,0.0468131935319449,0.0433435757472227,0.0467411798064105,0.0426749508779752,0.2268553573714823,0.03556626078547813,55.69444430255909
,0.051696143133793,0.0461092099349592,0.0497783221714767,0.0457148306705581,0.2556864166151947,0.03598006976190529,68.12584184262212
,0.0573440874723102,0.0521936013852519,0.0542096084526635,0.0500714657885079,0.300149930707838,0.03664385903057711,77.09810823234338
,0.056400086648409,0.0539668812431662,0.057445941187866,0.0545418957293264,0.3079789355916385,0.037548178857520015,71.8176876110016
,0.0559606148756582,0.0541946361069307,0.0572633784664676,0.0548019715353504,0.2962645608732218,0.038510771605870395,78.6879218160045
,0.0508823620097668,0.0528280873625025,0.0483178953235081,0.0536315257662055,0.4089096201746883,0.03918216403324,81.74212581179853
,0.0528517706843176,0.0471666573700349,0.0479693085511794,0.0443005585429519,0.303132700815023,0.03992365797808966,81.3489886037337
,0.0538446893244212,0.0495093589695323,0.0514048348491092,0.048218309996564,0.2003753506454277,0.041304855541430416,77.24997925941459
,0.0536004945299446,0.0503390022861567,0.0540768257428851,0.052607386486861,0.1532224369119333,0.0429988616421997,75.25598861523035
,0.0509312009686621,0.0464346491418388,0.0509899319110439,0.0477793990127714,0.2341293094217663,0.04402932293194934,66.63778637093256
,0.0540399137311574,0.0485006194175546,0.0523175574504114,0.0486571195742265,0.153075240580393,0.04549809153488095,60.22786766513854
,0.0589879468971739,0.0531859202603473,0.0561679220998572,0.0526886287572055,0.2390532311511392,0.04757007648028501,67.32438521856439
,0.0618200807977226,0.0570740801596006,0.0608481500205128,0.0564762753447416,0.2392770922386901,0.049629858257407504,71.50331295458146
,0.058971781149208,0.0588799452760527,0.0592383726448592,0.0602152324390376,0.2340270897470855,0.051034518498202494,68.60383391542655
,0.0564814936751576,0.054031988652241,0.0568650764996452,0.0565251475892308,0.2102599931870586,0.052182007974629144,62.36485110005033
,0.0568232349585798,0.0535764263599882,0.0572965488971632,0.0535664968652108,0.1425435474980328,0.05310000034434355,57.41880664365304
,0.0557978271079301,0.0517543448632839,0.0565496801927826,0.0538103172428684,0.3128507252869242,0.053509355197205136,47.41705826097886
,0.0513706201698749,0.0490700619894888,0.04997749714541,0.0516482786036189,0.2519492653088657,0.05374292134096638,42.47432022743262
,0.0512730211093914,0.0479801416530974,0.0521018932494313,0.0482670874887041,0.110912691364814,0.05401881151576384,42.9133670527122
,0.0448112956468479,0.0451982646883638,0.0459944189049511,0.0479419700592799,0.2888311461304358,0.05403509292111356,41.19036357810894
,0.04087237315467,0.0412775574194397,0.0415797614586457,0.0397489375155825,0.3341747716220805,0.053738051902249805,33.55674429042857
,0.03450824675261,0.0367874662871737,0.0355054303657619,0.0371316886666298,0.3294522226518288,0.05287865708319066,26.86900283373781
,0.0472527178762339,0.041960834938147,0.0379949135732232,0.0366115303089414,0.2938020889101619,0.05237408860338685,44.15468231027184
,0.0400421897107563,0.0452957700548139,0.0387914793985163,0.0457310554644491,0.3283666497067189,0.05155619375650421,40.74680481030788
,0.0370147262603954,0.0369500777114318,0.0359202595736651,0.0352784273711892,0.3359912152411579,0.05060889932574107,35.51243830949227
,0.0391307306689394,0.0397645595137158,0.0387582968665909,0.0361888216369376,0.3025653816205447,0.0500213177586997,32.24685703972348
,0.0373403543673896,0.035193199409161,0.0347254208559963,0.0342869162535368,0.2942682106267063,0.04924574694285331,27.698732746482264
,0.040123623023274,0.0348840841013938,0.0354058675505425,0.0359125017881543,0.2195578947960219,0.04855969362779595,32.80877638328553
,0.0453646110853554,0.0401875314201455,0.0352232807108555,0.0314258354174879,0.263793459014127,0.04814789945556648,40.34487104091415
,0.0473015568351292,0.0437991533797012,0.04735530553847,0.0439429803847411,0.1853674580087965,0.04796641724888984,41.95328941785706
,0.04010740470377,0.0409522219893142,0.0409159159014311,0.0413257961096575,0.2678802016078643,0.04726979179752047,37.992105471734476
,0.0428254320808716,0.0419444555149753,0.0436542037510158,0.0395537655365964,0.2066751491960038,0.046461666056705354,43.28468214779121
,0.048033983503945,0.0434249802688697,0.0464424892755228,0.0446257206989858,0.2004489488111979,0.04577236119201648,47.6438411065059
,0.0467155681856924,0.0432948021976923,0.0467245968987616,0.0433739752149538,0.1393522492544991,0.0451595505438407,51.497252264634184
,0.0494825133789964,0.0450517431642668,0.0489484668943908,0.0452921504274831,0.1440308437646381,0.044809601529032635,56.89691111935548
,0.050442942808554,0.0464184050164265,0.0502929257046065,0.047519337189643,0.1668769410557912,0.04449058692153134,63.97374215344227
,0.0522170482190616,0.0469877620403893,0.0519193223119494,0.047925691844182,0.1306308666107354,0.04431154797708792,55.390597081553736
,0.0561558655681633,0.0514614812696477,0.054541482145004,0.0502989998779694,0.1820166970727607,0.04455081024700234,68.83561412338467
,0.0555048459260961,0.0512663218202513,0.0553215690099498,0.0524448284166527,0.1222089876137864,0.04476240148783757,72.88491807097375
,0.0473015568351292,0.0456862880559972,0.0483179010057195,0.0458611743060508,0.2658715850003871,0.04488691454725164,58.78860703663074
,0.0357777705404293,0.0389023194228058,0.036318602017063,0.0407242340430095,0.5795050574461794,0.04463218441653961,48.610264303668735
,0.0349965574842563,0.0319069744229364,0.034094737516694,0.0345957726638205,0.2833174168781548,0.04465659995312192,45.27169035778851
,0.0312529645418907,0.0309471394871262,0.0293315649079843,0.0327100647646979,0.2544556917320382,0.043856612286404764,36.616240057318855
,0.0324085658066462,0.0294667019835656,0.0313065311198414,0.0277519743645636,0.2001780666732939,0.04347493109119925,35.66270694409009
,0.0333363220252743,0.02997100432487,0.0328997605781226,0.0301903588912043,0.1958940401074226,0.0432910108794432,42.58719851096481
,0.0302438538680521,0.0276934901174073,0.0283524026907054,0.029995339541104,0.2745295914458487,0.042846667039398836,36.338030741899715
,0.0350290992663405,0.0324600992368366,0.0303605497890904,0.0269554734517085,0.3437486663526818,0.04273110428434638,35.74734881962978
,0.0412792768595677,0.0356161709593539,0.0360531429395698,0.033913038945129,0.4576418278820006,0.04278888697616106,44.6233302465653
,0.0534377593337545,0.0495255991582991,0.0502098713269957,0.0482507851614978,0.590220745942965,0.043192544388581014,53.299008265115084
,0.0539586118474851,0.0491189100021439,0.0512720608340849,0.0493074581685482,0.258301195893529,0.04352539713919882,52.95402561857676
,0.065254342809905,0.0600999275456704,0.0574624010755351,0.0531600024728341,0.4845450240612336,0.044782744044505565,59.44347827411472
,0.0674191598915754,0.0656637480824564,0.0683828947754784,0.0644254302848123,0.3439939935719157,0.04601243043504076,58.37369438890136
,0.068867821195472,0.063304902630659,0.0665905389668579,0.0641166470208494,0.200389661399883,0.0470541223196171,59.81825605069612
,0.0710000702092892,0.065224596082496,0.0691630295658908,0.0666526158890903,0.1473212950926123,0.04826834742079694,69.11767574770343
,0.0753620884400997,0.0700562437586901,0.0731958928140318,0.0685870276442988,0.196162877851833,0.04956232617385211,86.10464848649929
,0.0741855899889492,0.0707441415838158,0.0740635222928801,0.0726195576391789,0.1779974194643127,0.05074945853287187,85.48821394940532
,0.0734667267769633,0.0698786621847374,0.0747466717912741,0.0718363094993694,0.1224573814232607,0.05181194246076696,90.44283373701748
,0.0706727335273065,0.0658612255788259,0.0701484013898188,0.0681972498109092,0.1522687273471618,0.052537785858724116,85.54311886015822
,0.0735158023077801,0.0681313094387182,0.071647893715009,0.0670387023403152,0.1061461879344495,0.053438333677808314,86.0398517818526
,0.0715714176853651,0.0688661620974427,0.0722476284198981,0.0701881522559614,0.0868358691905045,0.05465182672032012,87.84919072442166
,0.0704602656560734,0.0670696589107425,0.0718643709502201,0.068866270496204,0.0970956579382138,0.056385951476102314,84.79036302798964
,0.0726170655781835,0.0694540217916704,0.073163895752869,0.0701880924406509,0.0981495427841726,0.05826697688079867,83.46083032085667
,0.071849231978457,0.0688172222078725,0.0729474147213137,0.0708083206892186,0.0658471033883011,0.060296790252626985,75.97780944278068
,0.0738099400634522,0.0681966420074422,0.0712480537875517,0.0674956419958228,0.1150934760592577,0.06236685896546729,76.91575701502126
,0.0734667267769633,0.0687518135885403,0.0719977132414749,0.0714446774956784,0.1475543559508844,0.06437337920305174,65.83918632959079
,0.074169266526369,0.0700745682028068,0.0743967323215313,0.0705633971896413,0.0885429377576734,0.0665696498359676,63.79713673831436
,0.0730582196401536,0.0686048125124637,0.0730972538098671,0.0695353696388283,0.1401955615706155,0.06847110585465824,58.68499073300261
,0.0724047028500266,0.0673800226665247,0.0729473578757646,0.0697312266731549,0.1011108467596746,0.0700273771541812,53.10133172067392
,0.0713753258482503,0.0677556310033995,0.0718810926211221,0.0689152938529556,0.1909854513292518,0.07092425547990597,39.678549457489325
,0.0768816424631248,0.0710708287361049,0.0745634108184625,0.0701718282192789,0.1496856361679786,0.07207040701068797,55.70163199188835
,0.079479622732974,0.0762315108167764,0.0805612258452807,0.0761281845609791,0.1785494057075888,0.07278167100684141,61.77986098022435
,0.0818977031994434,0.0770806197265258,0.0822438032615445,0.0784616530668341,0.1305041142141313,0.07350559817223482,72.3195768523164
,0.0829925054803857,0.0773093331042257,0.0815108209719928,0.0793755731486819,0.1240397419873191,0.07421183238648049,70.25131160616979
,0.0821428968531439,0.0775053098817869,0.0822105673499133,0.0802078278685555,0.1282675477321159,0.07476897371867323,73.699705709379
,0.0792671022902028,0.0739123968547759,0.0779287726675563,0.0753611027574703,0.1825421062006199,0.07496422441117838,68.29602867583938
,0.0784991635474001,0.0738634110245397,0.0786618404278628,0.0756548570105219,0.097206055186869,0.07517990308910093,62.968298876766305
,0.08021480940754,0.0749086245492349,0.0802279237927454,0.0757201459712672,0.0829218778469776,0.07551730722062976,67.70374985397754
,0.0776332051718091,0.0753495623585089,0.0790450401061232,0.077400957997304,0.1312441846588201,0.07586533080285489,57.88384486631335
,0.0777966237979944,0.073210211601499,0.0786785259084819,0.0759812590236047,0.1309549029794735,0.0760793718773656,58.995255653024685
,0.074594175983066,0.0709075691783065,0.0754131195875141,0.0735008610549776,0.5409488183533382,0.07623050979225066,50.79967666645875
,0.0744307573568807,0.0693724016674405,0.0736470772091738,0.0699923164046531,0.0990092102482379,0.07642903437729101,52.6786502098145
,0.0694472909741845,0.0646527137944874,0.0673994146310325,0.0655209871285643,0.2532954984244114,0.07627054564709107,45.062734992926096
,0.0707708057316329,0.0660735538345912,0.0711980319727016,0.0674956001438356,0.1209230641063023,0.07621662433474988,49.0005962179271
,0.0690715359056114,0.0679516391771535,0.0698818659098697,0.0689642659793674,0.1728833691400335,0.07597970412685782,35.22882854935551
,0.0681891226385949,0.0643586978867803,0.0694819226150977,0.0671201657521783,0.1880987677162667,0.0757158239199394,27.164543475879825
,0.0636959647059927,0.0623501044087026,0.0628678581937348,0.0626816089612581,0.2337163419360559,0.07519215882892058,16.037099163257523
,0.0673885369706318,0.0649793311423627,0.0658833113797935,0.0620124850784563,0.1612027269142614,0.0749086746954445,23.457466881524397
,0.0669474354801998,0.0662042017153947,0.0683657621324995,0.0656678888754883,0.1685226778181516,0.07463581132695316,23.788061669494326
,0.0691368560417012,0.0644567626330298,0.0679825532937625,0.0638238707208799,0.0875636732742316,0.07452388783662571,32.101652881047286
,0.0684996364283853,0.0660572098232254,0.0664997853538079,0.0673976454536984,0.1424811934964776,0.07410478753488872,32.25062334831351
,0.0718818526178483,0.0662368679683824,0.0673494727138468,0.0633669730713416,0.0913059355642947,0.07372489902913246,36.035043884147875
,0.0665552255202013,0.0672983197820163,0.0675493312106431,0.0698454019572663,0.0527026754211003,0.07295777514517034,32.99894147792918
,0.068973489987054,0.0647834153495624,0.0687822825580447,0.0657168526975918,0.0797847560310246,0.07225682437050376,37.33586066285061
,0.0731726415928293,0.0680822416833216,0.0703150033383594,0.065977923309057,0.0887903093704009,0.07180831160748802,48.01637954053962
,0.0774372447635396,0.0717568067551382,0.0771458570459148,0.0726360126401537,0.112008486277392,0.07171681873115486,53.764414782380314
,0.0770613319803522,0.07273656319473,0.0786118364318446,0.0746104642539642,0.0729861254680063,0.07164492715280246,60.776992335739294
,0.0730256515723003,0.0702870050028144,0.074330227724431,0.0710041318836251,0.1025521441726735,0.07128546926104048,52.96396881996851
